reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4,prob_topico_5
02a07fa5-1fad-411f-a907-91392f9d5c54,Man i hate this app i cant send photos all together i have to send it one by one and some dont even send i cant even log back in my main acc anymore it all my friends and gcs were there and i even list my 1k followers gitchs alot sometimes doesnt even let me text i would have deleted this app ages ago if my friends were on them i hate it nothing can change my mind anymore,male,"Rio de Janeiro, Brazil",2025-02-01,NEGATIVO,0,0.8845178,0.026338361,0.0217357,0.020291118,0.018779136,0.028337842
aab32ef7-8aa4-4773-8a3f-0474ee893ef6,"Hi please upgret instagram, A new to full Tu upgred An new adavas phichar",female,"Queenstown, New Zealand",2025-11-08,NEGATIVO,2,0.039474703,0.048885006,0.63839716,0.037904557,0.035190944,0.2001477
39bd5872-43be-4271-b5e3-56bc32f09c38,It's not good 😏😏,male,"Dubai, United Arab Emirates",2022-11-10,NEGATIVO,4,0.039567795,0.048868585,0.040617283,0.03787108,0.7811478,0.05192752
752474ca-1b47-44fb-b89e-9d90aae80686,It's hard getting start up or if you've been in here for years. No likes No comments No followers TikTok is way better.,male,"Guayaquil, Ecuador",2024-08-04,NEGATIVO,1,0.41287014,0.46262315,0.029853608,0.027821526,0.025826965,0.04100462
bfdae039-e272-4cf5-93c1-d42c0985de78,All my reels are posting upside down,male,"Wellington, New Zealand",2025-06-07,NEGATIVO,5,0.046392836,0.0575357,0.04783375,0.04456013,0.0413701,0.76230747
2ec1213a-50cf-4d81-b122-927bcacacc5b,"I can no longer upload photos or uninstall or reinstall this app. I get a message ""something went wrong"" and no error code, no clues how to fix. Since I can't uninstall it or reinstall it, don't bother suggesting that. It's just dead on my PC. I'd have to try using a cell phone to upload photos. Dumb.",female,"Canberra, Australia",2025-07-08,NEGATIVO,2,0.29151225,0.028505066,0.6071569,0.022073755,0.020492427,0.030259745
b10ff683-bf3a-430f-8342-0bfab5b958b0,Data problem solve ...and feacher new add for.,male,"Prague, Czech Republic",2021-10-25,NEGATIVO,2,0.035460733,0.04383781,0.8083606,0.034086578,0.031598356,0.046655905
0000c389-503f-408b-a8f4-daed5f559696,Suspended and deactivated my account and the appeal option didn't work,male,"Madrid, Spain",2021-08-09,NEGATIVO,1,0.041817106,0.7826566,0.043059133,0.040159862,0.037283078,0.055024058
351c270b-7a4e-4e56-b5fb-4272d1a5be2d,It keeps messing up!!!! I tried to report my issue and no one helps! And I have a business to run.,male,"Tel Aviv, Israel",2022-03-16,NEGATIVO,1,0.03542305,0.6731384,0.03644999,0.03398988,0.03155723,0.18944155
c20f7d78-a805-4bbb-9f8b-54311c25c0d4,"After update,my reels option has vanished 😤😤",male,"Gold Coast, Australia",2025-06-10,NEGATIVO,5,0.032031592,0.039805043,0.032961585,0.03071412,0.028527185,0.83596045
921aa01c-06cd-4a18-a7f5-08e458f2e15f,🙄what problem going on in Instagram...? There no show to make reel...😩i waana make reel but...i don't know what happened with this app.... something happened with that... please make it right.....,male,"Copenhagen, Denmark",2021-11-16,NEGATIVO,0,0.855953,0.032760102,0.02727239,0.025414988,0.023596145,0.03500331
1bb33d5b-7c4c-4e17-a680-78f0e484abb2,Can't even create an account,male,"Cape Town, South Africa",2023-05-09,NEGATIVO,0,0.74736917,0.0575291,0.047863506,0.04462438,0.041441564,0.061172225
1341720d-132c-4b96-84e0-b863932bae55,None of the link in bios are working,female,"Canberra, Australia",2025-10-21,NEGATIVO,3,0.052260898,0.064655304,0.05384849,0.7138677,0.04660197,0.06876564
0a88b529-456d-4240-8b78-86793ef35ecb,"This app has many bugs in recent days. When someone tags me in their story,the massage wont be sent to me, etc",male,"Phoenix, United States",2023-11-12,NEGATIVO,1,0.026138064,0.6131231,0.27795658,0.025071513,0.023275789,0.034434933
9b4bc76f-094d-414f-91ac-73e3d782c124,Good,male,"Cali, Colombia",2024-08-03,NEGATIVO,0,0.6494144,0.07978777,0.066439316,0.06195022,0.057525247,0.08488305
a4ccb553-124e-47ec-83ec-fb5c0dfd576b,It's not good enough always have a problem. Upgrate Horrible!,male,"Mumbai, India",2022-11-14,NEGATIVO,1,0.03560454,0.81506956,0.036629286,0.03415425,0.031714592,0.046827838
03d1edd6-cef9-456a-a1a3-111254e6b436,Anil rdx Meena,male,"Lima, Peru",2024-07-25,NEGATIVO,5,0.15539974,0.19213073,0.1600802,0.14926584,0.13860266,0.2045208
ec78553c-58ea-4c74-b547-f84e9c80c2e1,Nice,male,"Bogotá, Colombia",2025-03-29,NEGATIVO,5,0.064520285,0.07974469,0.06643977,0.06195103,0.05752539,0.6698189
6676d52d-3550-4beb-9288-bbdd606395da,It was fine and lovely site,male,"Hamburg, Germany",2021-07-06,NEGATIVO,0,0.64942974,0.07974386,0.0664566,0.061952583,0.057526823,0.08489032
f4edff1b-e359-4955-be3d-a4a96fae8670,Can't access too reel features,male,"La Paz, Bolivia",2024-11-08,NEGATIVO,1,0.046105295,0.7601253,0.047593247,0.04428605,0.041111737,0.060778286
48e440f7-968f-4d1c-9730-9b8f20164edc,This apps is so beautiful… It does not the access,female,"Nadi, Fiji",2025-12-12,NEGATIVO,1,0.052048225,0.7294222,0.053626325,0.049991116,0.046420194,0.0684919
1483cb5a-c8c8-4ec7-a512-4c874ce99e1c,"Worst app i have ever seen. My account is public despite of they are not giving much attention to my profile. I always make videos on trending sounds but my views and likes are too less compared to others. Instagram is doing partiality, may be they are taking bribe or something. If anyone can help pls help me.",male,"Santa Cruz, Bolivia",2024-11-05,NEGATIVO,1,0.019489035,0.69076043,0.22799411,0.018741734,0.017267693,0.02574699
f4a29254-a599-457e-918b-0dcbc611b0a7,Awesome app this app providing best facilities from another's social media app,male,"Jakarta, Indonesia",2022-09-16,NEGATIVO,1,0.04096289,0.78711694,0.04216231,0.039312333,0.03650404,0.053941477
fd7c24f9-6943-4bea-882b-b2604db3025a,It trash app i most but it waste my tume take many time to upload 1-2 days u all so dont have schedule option your app waste like trash box,male,"Rosario, Argentina",2025-01-13,NEGATIVO,0,0.6725372,0.036807116,0.19706509,0.02835131,0.026328046,0.03891132
91a7c4db-7334-4cfd-9b65-959b4b98b36e,bहझहHजकिवCहैंKझ,male,"Madrid, Spain",2021-11-24,NEGATIVO,4,0.064496815,0.07974167,0.06643938,0.061951004,0.64248705,0.08488406
929822a9-88b9-4e7c-ae47-45aa964a3d4f,not too much best,male,"Abuja, Nigeria",2023-06-23,NEGATIVO,0,0.713216,0.06527884,0.054310802,0.05064182,0.047027048,0.06952547
a06f23b0-0d39-4f74-add1-e06974ee2b13,They've tanked it. I'm a nail artist and photographer with no interest in making reels (and no time to do so) so out of 1850 followers only about 30 actually see my posts. Don't bother. Just use tiktok,female,"Queenstown, New Zealand",2025-07-31,NEGATIVO,5,0.27498335,0.0334846,0.027870681,0.025993094,0.024124315,0.6135439
3b811bfc-f501-4b11-a7ff-28bef483e437,Best app ever? Access does not work,male,"Riyadh, Saudi Arabia",2022-10-08,NEGATIVO,1,0.035624597,0.8148505,0.03668522,0.03420366,0.0317597,0.046876293
bc02c60b-b544-4d16-ac72-35f8b0597b67,Way too laggy smh,male,"Bali, Indonesia",2022-09-28,NEGATIVO,0,0.6494421,0.0797528,0.066440225,0.061953515,0.057526078,0.08488527
b35b856d-cfdd-4178-8950-33347dba06e5,Instagram is great app but after the update it's such a disaster and the reels section is just garbage now before the update reels section is so good and after that ughhhhh please fix that.....,male,"Vienna, Austria",2022-01-08,NEGATIVO,0,0.76509744,0.109511256,0.03075887,0.028665783,0.026615508,0.03935118
dd8b6129-7015-42d9-bceb-a9e08489a043,"I have never used an app as bad as Instagram. Full of bugs and worst algorithms. Can't hear audio in reels and stories and main page got black! Its better to turn down this application for forever so that we, the users, can live peacefully!!!",male,"Lisbon, Portugal",2021-07-07,NEGATIVO,0,0.5981151,0.026093308,0.021566441,0.020063426,0.30640602,0.027755652
79f99b2d-a911-468f-b3fa-5b214029b14a,Reel is not working,male,"Austin, United States",2024-07-12,NEGATIVO,3,0.0465336,0.05757207,0.047973882,0.7451539,0.04149184,0.061274707
be9f99e0-651d-400c-b9bf-ba44f01a5d16,It won't let me create an account for some reason I tried a lot of times but still cant create one,male,"Bali, Indonesia",2022-05-24,NEGATIVO,0,0.84067374,0.03637602,0.030150002,0.028118776,0.026112808,0.038568646
a5e52a24-b390-4e1e-9d67-cc5e9767aa02,I really don't know what to say. I've been using it for almost 4 years and never have I ever faced a bug. But now...it's getting worse and worse. First of all...despite of strong password anybody can login to your account. And after changing hell lot of passwords...the real problem starts. Keeping my login saved...I can't login back into my account... whenever I try ...it says error dismissed. Please look into it. I'm fond of this app and I can't tolerate it like this. Please look into it asap!!,male,"Bangkok, Thailand",2022-08-22,NEGATIVO,1,0.01876306,0.9025218,0.019314485,0.01800107,0.016708873,0.024690699
f7fce1c3-5c07-4b17-92c9-86ffe177e276,My reels are uploading upsidedown. I tried the suggested solutions and no luck.,male,"San Francisco, United States",2023-09-04,NEGATIVO,5,0.03816328,0.047193367,0.03933188,0.036639728,0.034019154,0.8046526
73449e3b-bd7a-43f8-a42a-f4b7c77c82e0,Always block my account,male,"Vienna, Austria",2021-09-02,NEGATIVO,1,0.046730988,0.7570363,0.048157103,0.0448832,0.041679807,0.06151258
c190c813-c790-4932-a8d8-b621375b23e2,Mark Zuckerberg destroyed Instagram with censorship.,male,"Austin, United States",2024-01-19,NEGATIVO,0,0.7108982,0.0658258,0.054788664,0.051079344,0.047422864,0.069985084
dcfa967c-7fea-4831-857e-e38f62fcf64a,"This app is getting more worst over time. I got action blocked for defending myself in a group chat and it was hard for me to express what I was trying to say because I have tourettes syndrome and some times when I am talking or arguing I use cuss words to help cope with my syndrome,so I started typing while mad because not only I was trying to defend myself my Instagram was lagging too which made me really upset. I would like my Instagram account fix and not be activity banned anymore.please",male,"Edinburgh, United Kingdom",2022-02-05,NEGATIVO,1,0.18288617,0.7251335,0.022527855,0.021049302,0.019603988,0.028799187
ba316bc7-b5c7-4933-9b5d-2826979abbeb,Issue with logging into App since update. Worked perfectly fine earlier today.,male,"Chicago, United States",2024-02-14,NEGATIVO,0,0.7018937,0.039663233,0.15701173,0.030723784,0.02852837,0.04217922
3fbb4349-236c-46a3-a371-fc38dbf4be6e,This app has gotten so far away from what it started as. It's so fustrating! ALL I WANT IS TO SHARE WITH MY FRIENDS AND FAMILY. not a bunch of stupid suggestions,male,"São Paulo, Brazil",2024-08-16,NEGATIVO,1,0.03371311,0.8246876,0.034728922,0.032380108,0.030065417,0.04442485
6490adeb-25bf-469f-a1a1-50abeb9fa8c7,Very bad performance,male,"Geneva, Switzerland",2021-11-23,NEGATIVO,0,0.6494388,0.0797414,0.06645263,0.061954483,0.057527598,0.08488505
b899fe32-f766-414d-9c9d-468053f9c8f7,I ddnt enjoy it they blocked me temporary and make me not to post or share of which they said I used there saver to gain followers which is not correct...I have this account over 5yrs ago with now 800subscribers now I deleted my old post and add new one last mnth pls confirm me how did I gain followers? Pls correct me Instagram if I'm wrong for that I give you 1star,male,"Lusaka, Zambia",2023-04-27,NEGATIVO,2,0.02296314,0.3447652,0.5590072,0.02205499,0.020447625,0.030761804
f2459ba9-914b-4098-8238-1a1e16449ce0,धंझ2 ऊछ््झुनननंवधुज़फऔऊईऐश्ंननश्,male,"Asunción, Paraguay",2024-08-07,NEGATIVO,4,0.064496815,0.07974167,0.06643938,0.061951004,0.64248705,0.08488406
6644299a-b5f4-4a8f-8eac-d15be4a60a32,Censored,male,"Kampala, Uganda",2023-04-27,NEGATIVO,5,0.06449853,0.07974392,0.0664571,0.06195263,0.05752686,0.66982096
be8baa3b-7e30-45a6-b6e9-c62e01407f59,Password Secure link was sent to me and it is not working. Now it is hacked. They will not recovery for you.,male,"Amsterdam, Netherlands",2021-08-27,NEGATIVO,3,0.037594244,0.046534643,0.038706753,0.79421145,0.033508055,0.0494448
a5ab51da-59c4-45d1-b2cd-c6eed712b74f,Reels option is not showing in my id🥺,male,"Dallas, United States",2023-11-17,NEGATIVO,2,0.0318091,0.039579816,0.8278522,0.030520609,0.028343271,0.041894898
0f52e73b-73a0-416c-b42c-f0c0f6854df5,Suggested posts on instgram is quite annoying. I mean all the videos literally from tiktok.,male,"Los Angeles, United States",2024-06-17,NEGATIVO,3,0.035386752,0.043891966,0.036449853,0.80574214,0.031561077,0.04696814
77bacdd0-957b-4df3-a9e4-497b9e44fae6,Recently i m facing alot of problems my reels drats were deleted no sudden my Instagram is downgrade from update instagram suddenly it goe sto old Instagram idk how its happening if its solved i cam give good arting bt thia iasue is giving me from week,male,"San Antonio, United States",2023-10-13,NEGATIVO,2,0.025029896,0.0310877,0.8648778,0.023923187,0.022214161,0.032867357
c127d6af-47dc-413d-92de-e24e3b9ec593,The filters don't apply when I put a photo in the photos to it,female,"Port Moresby, Papua New Guinea",2025-09-29,NEGATIVO,2,0.046492852,0.05754919,0.74873155,0.04463499,0.041440837,0.061150603
cdb03413-9e64-479f-9098-1bac35c1120e,Plzz install this app,male,"Calgary, Canada",2024-02-09,NEGATIVO,4,0.05486324,0.0683037,0.05650023,0.05266371,0.69516224,0.07250689
d4e7eae4-7e0a-49e4-9f95-954eb7372271,رائع,female,"Melbourne, Australia",2025-07-22,NEGATIVO,5,0.15539974,0.19213073,0.1600802,0.14926584,0.13860266,0.2045208
2ddcc496-17f7-400e-8906-f31f0fa09e5e,"Why the hell did you ban me from postinggggggf, just because i posted a lot. What if I want to share my life with them. I don't have someone to share it with huh",male,"Budapest, Hungary",2022-01-21,NEGATIVO,1,0.034487005,0.82079345,0.035507645,0.03310858,0.030739075,0.045364235
92227e9d-15ee-4606-b573-05c1134a9599,cannot open the app！,male,"Madrid, Spain",2022-01-24,NEGATIVO,0,0.6494128,0.07977912,0.06644737,0.061950997,0.057525605,0.084884115
d31721f9-bfe5-400a-80e6-c408929a817a,please new update,male,"Bogotá, Colombia",2025-02-12,NEGATIVO,2,0.045327347,0.05608835,0.75491464,0.04351493,0.040402126,0.05975252
42fc42f6-786e-4187-9e5d-5519eecf9417,"This App was really nice!😑 Recently i am having trouble with my reels section, suddenly all the reels that am being showed are all from people with 10,20,30....follower and also its not my type of reels.And if at all i find a reel of my kind in explore page..am either not able to scroll at all or if it gets scrolled it shows again those stupid cringe reels😡😡😡😡. Reported so many times,still they didn't fix Really bad experience!",male,"Rabat, Morocco",2023-03-31,NEGATIVO,1,0.41351578,0.50238174,0.020575149,0.019175015,0.017801836,0.026550464
7c10c20c-799c-498d-b5c4-05dfb820844b,बंद करो,male,"Osaka, Japan",2022-03-08,NEGATIVO,4,0.064496815,0.07974167,0.06643938,0.061951004,0.64248705,0.08488406
8c321946-467c-4329-aff5-72b29c1b4d62,I am Ghasem Soleymani,female,"Canberra, Australia",2025-08-31,NEGATIVO,5,0.15539974,0.19213073,0.1600802,0.14926584,0.13860266,0.2045208
1ba295c1-752f-4ad6-b66a-6f92baa34a3a,"I think I will change my rating but,🤔",male,"Alexandria, Egypt",2023-01-07,NEGATIVO,0,0.4434464,0.05650697,0.04702758,0.35218245,0.04067458,0.060161978
211fdb20-e232-43fb-82a1-721359c4b48c,Ads are coming pls help me,male,"La Paz, Bolivia",2024-11-09,NEGATIVO,1,0.040991046,0.7871325,0.042171396,0.03932036,0.036510225,0.05387438
9e04bcaa-3568-4338-8efd-2673492370d6,Bugs everywhere. Cant upload more than one photo without everything bugging out and interrupting the upload/Edit. Had this app for almost 10 years now and never had this much trouble Edit: now I cant see my saved posts...,male,"Arequipa, Peru",2024-09-29,NEGATIVO,3,0.2200159,0.029891083,0.024851281,0.67197186,0.021525942,0.031743936
83390296-11e8-44d6-9374-70552e86223d,app keeps getting shittier,female,"Perth, Australia",2025-06-19,NEGATIVO,0,0.76938486,0.052314434,0.043534663,0.040592,0.037692633,0.05648137
f669a24b-952f-4ff3-a548-5c28e48d852d,Keeps crashing,male,"Jacksonville, United States",2024-04-11,NEGATIVO,5,0.064503305,0.0797408,0.06643866,0.061950333,0.05752482,0.66984206
83f3ef75-3f41-4644-b56f-0bfaa0ea61fb,Are you kidding me was with all the bots following why not a human can follow me so annoying,male,"Cali, Colombia",2024-11-10,NEGATIVO,4,0.0411456,0.28647336,0.042379964,0.039545894,0.5361965,0.054258607
f38e7733-2354-4526-b859-84653eb3dd68,After i hold pressing on a message to react on it It do react But then the chat page is clear I need to leave the chat and re-enter it to be normal💀,male,"Casablanca, Morocco",2023-01-08,NEGATIVO,0,0.79119855,0.047409963,0.039736986,0.03681543,0.034394063,0.05044499
13247c60-9c20-4d3c-b5ae-2c544a488f2d,=î]]]û] {S]]iiiii>I>iii>>î >>ईआईआईईई>>>iii उज्ज S#gg&अयझ्छ,male,"Jakarta, Indonesia",2022-08-30,NEGATIVO,5,0.15539974,0.19213073,0.1600802,0.14926584,0.13860266,0.2045208
5adbb4c0-25c5-4bac-9626-94260185a79c,Need some improvement.,female,"Canberra, Australia",2025-07-10,NEGATIVO,2,0.06449704,0.079740696,0.65140456,0.061950233,0.057524655,0.08488289
cedd6012-b509-40dc-bc3c-41027abc63b8,My account isnt opening why instagram???,male,"Accra, Ghana",2023-05-21,NEGATIVO,3,0.04697793,0.05850676,0.048360962,0.7423836,0.04188123,0.06188955
e29120ac-3281-4ce1-b060-7e7540852366,"Too many issues with the reels. Every time i try to post it with a problem- it gets posted upside down, or captions get stuck, the filters dont apply. And need to log out, delete, reinstall and log in again every time for this issue to resolve. Please check into this issue.",female,"Hobart, Australia",2025-11-02,NEGATIVO,0,0.4814541,0.026690865,0.4239813,0.020547362,0.01906503,0.028261377
453e832e-2c32-4a78-bffe-6034893b5cf8,"It does well for a while. But at some point, it starts failing to refresh my feed.",male,"San Diego, United States",2024-06-17,NEGATIVO,1,0.04073983,0.78820395,0.041968565,0.039131794,0.03633619,0.053619657
52248195-2d63-4592-8e16-456beda9a832,"Super, but too much censoring",male,"San Antonio, United States",2024-04-08,NEGATIVO,0,0.46695,0.0567372,0.3308511,0.044054963,0.040910695,0.060496144
8782bef7-9aa6-4623-bc5e-f53bf4e43867,"Ok, but censored",male,"Marseille, France",2021-12-14,NEGATIVO,5,0.051926017,0.06419504,0.053492654,0.04987278,0.04630997,0.7342036
d7a15d04-cfa1-4248-b97a-a6b23caf5040,Good experience,female,"Brisbane, Australia",2025-10-07,NEGATIVO,0,0.44571653,0.064853795,0.05397587,0.050315518,0.0467166,0.33842164
eec81246-f2a5-4cfc-a6ca-643a4cd3b176,Everytime I updated this app getting worst and updates come everyday Why you guys fix all issues in monthly update,male,"Lusaka, Zambia",2023-06-26,NEGATIVO,0,0.58032733,0.28906026,0.032030765,0.029862138,0.027730718,0.04098885
9b9c475b-073a-403e-b00a-91ad14323f3f,Too many videos instead of photos.,male,"Dallas, United States",2024-01-27,NEGATIVO,3,0.041206863,0.05173743,0.042465154,0.7733686,0.036740817,0.05448111
f9335b7c-660a-4c98-a854-ff0ae115914a,Censorship. Another platform censoring people in controlling the narrative.,male,"Lagos, Nigeria",2023-04-17,NEGATIVO,0,0.65972626,0.16902776,0.042013206,0.039178386,0.03637616,0.053678144
a7e520cd-1ee9-4f41-8567-72d69386978e,No notification,male,"Bali, Indonesia",2022-07-06,NEGATIVO,2,0.064497694,0.07974272,0.6513793,0.061951734,0.057526033,0.08490253
ac48893a-c18e-4543-91c9-9649e2aef8b5,Reply progalm ha,female,"Hobart, Australia",2025-07-22,NEGATIVO,1,0.06451362,0.6646774,0.06644032,0.061951876,0.057531238,0.084885515
185e177e-7480-4270-94a2-2b151627b2cd,Df,male,"Philadelphia, United States",2024-01-19,NEGATIVO,5,0.15539974,0.19213073,0.1600802,0.14926584,0.13860266,0.2045208
340a2f30-fbf1-41e9-804e-298fd8423f20,My Instagram not working,male,"Athens, Greece",2021-06-10,NEGATIVO,2,0.046015497,0.056968354,0.7512653,0.044192944,0.0410211,0.06053675
5a475f14-1ffc-4d56-bf7d-ba293e160326,"Cant hear stories if volume button doesnt work. Also cant disable vibration notifications. If someone send and image, i have to go out of the chat and open again so i can answer. Translation option isnt available in all chats.",male,"Mexico City, Mexico",2024-03-31,NEGATIVO,0,0.79159963,0.030853366,0.09996489,0.02355292,0.021821812,0.03220738
cf8506ca-96e2-4e5b-93c2-b0e94b12a179,Not good,male,"Dakar, Senegal",2022-12-02,NEGATIVO,0,0.6494136,0.07978854,0.066439316,0.061950214,0.057525244,0.08488304
e3e3691b-342e-41d2-8d4b-2914ba6fe94b,This Instagram account is not immediately updating it's messaging option.Its not working that fast.i am so irritated,male,"Denver, United States",2023-11-02,NEGATIVO,1,0.038407244,0.8004699,0.039540075,0.03686772,0.034216743,0.050498407
eb53d196-2ca8-4db3-b20f-37a40e1bde17,Pata nhi mere pass insta kyun nhi aara acha khasa aarah tha lakin email I'd Maro bola lakin nhi aara pata nhi kyu. Meri id open he nhi hora he hai,female,"Canberra, Australia",2025-06-23,NEGATIVO,4,0.038933083,0.04806218,0.040148325,0.037156917,0.78480864,0.05089083
55d0934a-25e2-40c2-9f2a-cbf02b71a661,Disgusting,male,"Marrakesh, Morocco",2023-01-22,NEGATIVO,5,0.15539974,0.19213073,0.1600802,0.14926584,0.13860266,0.2045208
eefdda64-97be-45ba-94a9-6f321d54e2d8,Bug issues,female,"Port Moresby, Papua New Guinea",2025-07-31,NEGATIVO,1,0.052148882,0.7288739,0.053706773,0.050086692,0.046503123,0.068680614
f3c13b32-8af2-4236-95f3-9cd3d69bcc56,Censoring sucks,male,"Tijuana, Mexico",2024-04-11,NEGATIVO,1,0.31631067,0.4656927,0.053483304,0.049870167,0.046311352,0.06833185
117c8de7-beb8-4811-a62f-bb427949e20f,Why see reels problem,male,"Dublin, Ireland",2021-07-01,NEGATIVO,0,0.74846405,0.057220045,0.047677558,0.04440255,0.041216906,0.061018877
45dade47-3177-4304-a3d8-40ac2add79d0,Less reels and entertainment but more and more ads and commercials... Beginning hate this app now,female,"Wellington, New Zealand",2025-09-04,NEGATIVO,0,0.6983006,0.045047395,0.037522603,0.034960013,0.032460414,0.151709
f9b1aada-5f6a-45a0-9c76-58567bc706b0,This app shows couldn't refresh,male,"Bogotá, Colombia",2024-08-01,NEGATIVO,1,0.042343754,0.77995586,0.043595765,0.040643208,0.03774151,0.055719834
