reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4,prob_topico_5,prob_topico_6
bf107c0b-086c-4dd9-b0b1-1ce8f1af6831,The main problem is that some videos get views randomly while others don’t. It makes the app hard to control.,male,"Accra, Ghana",2017-08-19,NEGATIVO,1,0.018328086,0.87355626,0.01882505,0.021532595,0.030126937,0.016950173,0.020680863
78e5ba6d-fee2-4526-850d-fde3b13e5b39,One issue is that the comment sections can be very toxic. It makes the app hard to control.,male,"Dublin, Ireland",2017-01-21,NEGATIVO,3,0.019984284,0.022207255,0.02051594,0.8639219,0.03236507,0.01848081,0.022524681
f338f8c6-0b8f-49d1-857e-2271daaf80dd,"For me, i’m concerned about data privacy.",male,"Stockholm, Sweden",2016-12-24,NEGATIVO,3,0.032103073,0.03567175,0.032962833,0.78153414,0.05185054,0.029693032,0.03618464
922ee845-c386-491f-8848-d71be8573c25,"So far, there are too many ads and promotions. It gets frustrating after a while.",male,"Caracas, Venezuela",2018-09-22,NEGATIVO,6,0.024174696,0.026878132,0.02481952,0.028370352,0.039345708,0.022355253,0.8340564
019cf643-3af9-42d7-b61f-cb5b02b3d1c5,"In my experience, it’s hard to focus after using it. It becomes overwhelming.",male,"Phoenix, United States",2018-05-30,NEGATIVO,3,0.024045816,0.026718756,0.024691418,0.836366,0.038819313,0.022240331,0.027118398
33ed148b-969e-4049-a65d-9138c49c183c,"For me, there’s too much content to keep up with. It becomes overwhelming.",male,"Rome, Italy",2016-11-25,NEGATIVO,4,0.026036056,0.028930971,0.026732622,0.03053719,0.4431745,0.024079159,0.42050955
979cbaf1-9a1b-4602-a238-88fc0e14c8c7,"For me, content quality varies a lot. It makes it harder to stay focused.",male,"Dallas, United States",2018-01-29,NEGATIVO,4,0.020926267,0.023253707,0.021486683,0.024540802,0.8668504,0.019355213,0.023586966
65564a7a-5655-4781-ac1e-806d48d99a6b,"So far, i lose track of time scrolling on TikTok. It makes the app hard to control.",male,"Dakar, Senegal",2017-11-11,NEGATIVO,2,0.28734958,0.021226978,0.5988136,0.022415282,0.031004712,0.017662082,0.021527667
97557104-0201-4fdd-9d19-8bc72fa6e043,One issue is that it feels very addictive. It becomes overwhelming.,male,"Asunción, Paraguay",2019-02-06,NEGATIVO,4,0.02397898,0.026642006,0.02462151,0.028135855,0.6190436,0.02217679,0.2554013
f57bfaea-95cf-4911-97b7-5558535e7c38,"In my experience, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Bogotá, Colombia",2018-09-27,NEGATIVO,0,0.8598543,0.02230406,0.020607749,0.02354785,0.032499682,0.018562475,0.022623913
ddb494a7-119c-40a1-b2b2-0da5b7644d09,"So far, some videos get views randomly while others don’t.",male,"Ottawa, Canada",2018-06-02,NEGATIVO,1,0.023940785,0.8355779,0.024581878,0.028078174,0.038692717,0.0221432,0.026985321
77434af6-d68a-4202-ab17-3628ef9aaafa,"I wanted to like it, but the comment sections can be very toxic. It gets frustrating after a while.",male,"Houston, United States",2018-04-12,NEGATIVO,3,0.022459121,0.4095651,0.023059346,0.46242613,0.03640492,0.020771591,0.025313899
7d892b9a-9cb6-4995-b01e-46371edaa432,"For me, i’m concerned about data privacy.",female,"Christchurch, New Zealand",2019-05-20,NEGATIVO,3,0.032103077,0.035671752,0.032962836,0.78153425,0.051850412,0.029693034,0.036184642
5ab10398-67cb-4e0a-add7-c0d84e9a88f1,"I wanted to like it, but there are too many ads and promotions. It makes it harder to stay focused.",female,"Canberra, Australia",2019-06-27,NEGATIVO,4,0.019993259,0.12915693,0.02052831,0.023448298,0.44378984,0.018491821,0.34459153
0fda73c0-5c6a-484b-93c7-f743b411a528,One issue is that it’s hard to focus after using it. It gets frustrating after a while.,male,"Dar es Salaam, Tanzania",2017-09-07,NEGATIVO,3,0.022462385,0.024961589,0.023061609,0.8470511,0.036370594,0.020773586,0.025319153
882c42b8-8c7b-49a5-b5cb-92291b1fb5cc,"So far, there’s too much content to keep up with.",male,"Taipei, Taiwan",2017-05-31,NEGATIVO,4,0.028605694,0.20945115,0.029369665,0.033546384,0.64032996,0.02645593,0.03224121
b23f4519-792d-430e-af43-f112860e9e3b,"I wanted to like it, but content quality varies a lot. It ends up feeling repetitive.",male,"Rosario, Argentina",2018-12-16,NEGATIVO,4,0.020029305,0.022264048,0.020566689,0.023503585,0.8725245,0.018525468,0.022586394
44a99432-8963-45f2-896b-b38f553baf75,"In my experience, i lose track of time scrolling on TikTok. It makes the experience less enjoyable.",male,"Hamburg, Germany",2016-12-03,NEGATIVO,2,0.019603895,0.021784209,0.8636099,0.023003463,0.031766202,0.018131647,0.022100711
02d6d035-6b1e-447e-8612-3b5b785af90f,"I wanted to like it, but it feels very addictive. It makes the app hard to control.",male,"Pretoria, South Africa",2017-10-04,NEGATIVO,4,0.021112606,0.02346683,0.021673327,0.024770774,0.8656587,0.019523371,0.023794387
161c323d-990e-4c5b-9cbc-dc99d7f2a7e6,What bothers me is that i keep seeing the same trends repeatedly. It ends up feeling repetitive.,male,"Oslo, Norway",2016-12-09,NEGATIVO,0,0.5007915,0.023407955,0.02162521,0.02471823,0.03411028,0.01947855,0.37586832
bdbdfa5e-c499-47d4-b277-bbb839942174,"In my experience, some videos get views randomly while others don’t. It makes the experience less enjoyable.",male,"Windhoek, Namibia",2017-08-19,NEGATIVO,1,0.019683044,0.6225294,0.020215914,0.023118054,0.032092813,0.018205,0.26415583
2b8afa7b-01e4-46e0-8b75-ecafe37aed93,I’d say the comment sections can be very toxic. It makes the app hard to control.,male,"Rome, Italy",2016-12-10,NEGATIVO,3,0.021221679,0.023587305,0.021784306,0.69047165,0.03458186,0.18443052,0.023922669
9c005d74-a50d-442d-9af5-3331c74e729a,"Personally, i’m concerned about data privacy. It ends up feeling repetitive.",male,"Busan, South Korea",2017-07-21,NEGATIVO,3,0.02245495,0.024953872,0.023057062,0.8471491,0.03629717,0.02076908,0.025318801
6fa65136-22dd-48d7-b2b8-2263df183ff5,One issue is that there are too many ads and promotions. It makes it harder to stay focused.,male,"Córdoba, Argentina",2018-12-09,NEGATIVO,6,0.01996878,0.022188848,0.020502267,0.023421193,0.40989572,0.018468408,0.48555484
33eeaaa7-10ba-4115-8a87-b6ecddddc1a6,"So far, it’s hard to focus after using it. It makes the app hard to control.",female,"Perth, Australia",2019-04-05,NEGATIVO,3,0.021835716,0.024267314,0.10865088,0.76504236,0.035400346,0.02019291,0.024610518
6c2c4ebf-0bb1-4614-9e2c-7c62b249c1ab,The main problem is that there’s too much content to keep up with. It ends up feeling repetitive.,male,"Caracas, Venezuela",2018-12-12,NEGATIVO,4,0.021640144,0.024053764,0.022222085,0.025403045,0.8622545,0.020015102,0.02441142
267f4d10-8e9f-41ac-8fd4-1d9b58b0323d,"Personally, content quality varies a lot. That part could definitely be improved.",male,"Montreal, Canada",2018-04-22,NEGATIVO,4,0.02005069,0.022279304,0.020587707,0.02352037,0.78812903,0.018545201,0.106887646
b226a0c5-a9e0-4a3f-8dea-a35a8acf67d8,"In my experience, i lose track of time scrolling on TikTok. It makes the experience less enjoyable.",male,"Los Angeles, United States",2018-06-16,NEGATIVO,2,0.019603895,0.021784209,0.8636102,0.023003222,0.031766154,0.018131647,0.022100711
d82ac48b-aeeb-4d68-b779-11f9facf10fa,One issue is that it feels very addictive. That part could definitely be improved.,male,"Alexandria, Egypt",2017-10-01,NEGATIVO,4,0.02109721,0.02344109,0.02166104,0.024747679,0.86576027,0.019512357,0.023780365
325d8b22-d453-42b8-bfd6-190460cab902,What bothers me is that i keep seeing the same trends repeatedly. It makes the app hard to control.,male,"Jakarta, Indonesia",2017-03-20,NEGATIVO,0,0.86020315,0.022255626,0.020562168,0.02349245,0.032390837,0.018522289,0.022573467
3e049cb4-0a36-4a8e-bb99-518419cc4f6b,One issue is that some videos get views randomly while others don’t.,male,"Algiers, Algeria",2017-12-16,NEGATIVO,1,0.2017026,0.66682976,0.022929572,0.026217459,0.036478665,0.020655235,0.025186826
66ae9296-6d2d-42a6-b1e7-057247e3576a,"In my experience, the comment sections can be very toxic. That part could definitely be improved.",male,"Santiago, Chile",2018-10-12,NEGATIVO,3,0.021535851,0.02392981,0.022112783,0.85311085,0.035117235,0.019919064,0.024274344
d4c9ea1d-76af-41ab-a962-d069f9d15efa,"Honestly, i’m concerned about data privacy. It ends up feeling repetitive.",male,"Dublin, Ireland",2016-12-02,NEGATIVO,3,0.022488745,0.024992455,0.023091855,0.73496693,0.14830402,0.020800406,0.025355551
ad10af9a-52dc-4f3f-9211-89ffec822924,"In my experience, there are too many ads and promotions.",male,"Barcelona, Spain",2016-10-21,NEGATIVO,6,0.028737595,0.031932473,0.029508406,0.033709127,0.046431247,0.026579985,0.8031012
e5dd38d1-4d9f-417e-899d-677caf645d9b,I’d say it’s hard to focus after using it. It makes it harder to stay focused.,male,"São Paulo, Brazil",2018-11-20,NEGATIVO,4,0.021524578,0.023919994,0.022100354,0.40438482,0.48390016,0.019907938,0.024262136
462e67e9-22a1-4d35-a042-7e32a8847935,"For me, there’s too much content to keep up with. It makes it harder to stay focused.",male,"Lagos, Nigeria",2017-07-31,NEGATIVO,4,0.022224335,0.024696207,0.0228188,0.026062394,0.8585937,0.020555165,0.025049353
1e9acc72-eb37-4b2e-b9db-2313c4b42992,What bothers me is that content quality varies a lot. It makes it harder to stay focused.,male,"Ottawa, Canada",2018-09-10,NEGATIVO,4,0.020006496,0.022231355,0.020541959,0.023463763,0.8727018,0.018504135,0.02255046
ede44f64-ce63-455e-87c9-8df601099047,One issue is that i lose track of time scrolling on TikTok. It makes it harder to stay focused.,male,"Rio de Janeiro, Brazil",2018-10-14,NEGATIVO,2,0.09781859,0.020251324,0.4358843,0.021377895,0.38726762,0.016855815,0.020544454
a8b32423-6e50-442a-ab9d-2da8a78ed354,"For me, it feels very addictive. That part could definitely be improved.",female,"Christchurch, New Zealand",2019-05-03,NEGATIVO,4,0.023870822,0.02652428,0.024510099,0.028001692,0.8481086,0.02207878,0.026905758
536b5e0e-63ce-455d-aab8-858d55307f53,"Personally, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Algiers, Algeria",2017-11-09,NEGATIVO,0,0.8600448,0.022278998,0.02058442,0.023519497,0.032430768,0.018542089,0.02259936
8a6917b8-85d8-4323-9d8c-fb7ae799a7ef,I’d say some videos get views randomly while others don’t. It makes it harder to stay focused.,male,"Accra, Ghana",2017-09-28,NEGATIVO,1,0.019024154,0.7080845,0.019533424,0.022310276,0.19200847,0.017595707,0.021443501
74748425-64a7-4ef3-99a5-48071d49acc0,"For me, the comment sections can be very toxic. It makes the experience less enjoyable.",male,"Quito, Ecuador",2018-12-26,NEGATIVO,3,0.022238053,0.024711171,0.022835491,0.848579,0.035998207,0.020568432,0.025069771
8a6b2df4-7612-429f-9bad-df8afe23fe1d,"I wanted to like it, but i’m concerned about data privacy. That part could definitely be improved.",male,"Buenos Aires, Argentina",2018-11-13,NEGATIVO,4,0.019950839,0.02217267,0.020484857,0.23018219,0.6662693,0.018452823,0.022487298
b35bbf3e-c5ab-4c16-8b81-6c8eb695784d,"I wanted to like it, but there are too many ads and promotions. It makes it harder to stay focused.",male,"Chicago, United States",2018-07-23,NEGATIVO,4,0.019993257,0.12921397,0.020528309,0.023448296,0.44373497,0.01849182,0.3445894
290b7287-d65b-431c-b9ee-df55e4f9ba32,"For me, it’s hard to focus after using it. That part could definitely be improved.",male,"Montevideo, Uruguay",2018-12-31,NEGATIVO,3,0.022327865,0.024809804,0.022925656,0.84771305,0.036405515,0.020651508,0.025166573
569158ec-f604-4a93-b91a-1d5871ba0ae8,I’d say there’s too much content to keep up with. It makes it harder to stay focused.,male,"Denver, United States",2018-07-13,NEGATIVO,4,0.021139149,0.023490421,0.021704547,0.024789466,0.8654983,0.019551441,0.023826713
f33718ff-cbe6-4add-8e61-9429346dc1d1,"In my experience, content quality varies a lot. It makes the experience less enjoyable.",female,"Queenstown, New Zealand",2019-05-28,NEGATIVO,4,0.020664817,0.022963013,0.021220304,0.024246475,0.8684953,0.019113299,0.023296759
4e7fd527-001b-435f-bc8d-85b0e253edc9,"Personally, i lose track of time scrolling on TikTok. It makes the app hard to control.",male,"Cape Town, South Africa",2017-09-03,NEGATIVO,2,0.2850926,0.021203374,0.60122603,0.022392636,0.030935576,0.017643426,0.021506302
31fdda2b-9e3b-48b6-8d0b-f26b3b0b5556,"So far, it feels very addictive. That part could definitely be improved.",male,"Cali, Colombia",2018-10-18,NEGATIVO,4,0.022372527,0.024859797,0.022971671,0.026244318,0.8576415,0.020692851,0.025217205
4240d214-8a07-4d53-8961-0f791797f214,"So far, i keep seeing the same trends repeatedly. That part could definitely be improved.",female,"Christchurch, New Zealand",2019-05-20,NEGATIVO,4,0.41752237,0.022195427,0.020509448,0.023432655,0.47535074,0.018474858,0.022514459
7fe2e56f-e6fa-44f0-9272-6aedf906ae28,"Personally, some videos get views randomly while others don’t. It makes it harder to stay focused.",male,"Cape Town, South Africa",2017-09-03,NEGATIVO,1,0.01905327,0.5513839,0.019563597,0.022352418,0.26548553,0.017622193,0.10453901
46731350-46d4-4719-8cc3-2256e62a3798,One issue is that the comment sections can be very toxic. That part could definitely be improved.,male,"Quebec City, Canada",2018-06-12,NEGATIVO,3,0.019916167,0.022128858,0.020448461,0.8641955,0.03244183,0.018420074,0.022449097
5fad98c3-410e-4343-a7c0-bc43bba6bef2,"Personally, i’m concerned about data privacy. It makes the app hard to control.",male,"Johannesburg, South Africa",2017-10-05,NEGATIVO,3,0.021162193,0.023517676,0.021726022,0.8559167,0.034254685,0.019570678,0.023852138
e4d82815-0fd6-41c9-b24a-209325c8fda7,I’d say there are too many ads and promotions. It ends up feeling repetitive.,male,"San Francisco, United States",2018-01-10,NEGATIVO,6,0.022386586,0.02487856,0.022986567,0.026261631,0.036196876,0.020705689,0.8465841
2ee88964-0a6c-47a7-8b63-51dbb6225f4d,"So far, it’s hard to focus after using it. It gets frustrating after a while.",male,"Glasgow, United Kingdom",2016-12-15,NEGATIVO,3,0.0240739,0.026756672,0.13438731,0.7263777,0.03900472,0.022264749,0.027134873
2b5aa1ac-9e17-4109-9f81-3fe122f08eb9,"For me, there’s too much content to keep up with. It gets frustrating after a while.",male,"Birmingham, United Kingdom",2016-10-19,NEGATIVO,4,0.026285438,0.029216327,0.02698648,0.030832138,0.68354815,0.17350604,0.029625352
ec6943c3-5e97-4fd6-ac9d-ddb7f9ae138d,One issue is that content quality varies a lot. It makes the experience less enjoyable.,male,"Bogotá, Colombia",2018-11-09,NEGATIVO,4,0.019082412,0.021203486,0.019594075,0.022389427,0.878569,0.017648991,0.02151255
c8192588-161e-42a2-8e8d-213697f95adc,"So far, i lose track of time scrolling on TikTok. It makes the experience less enjoyable.",male,"Ottawa, Canada",2018-01-01,NEGATIVO,2,0.01908249,0.021205615,0.86718965,0.022391608,0.030968495,0.017649164,0.021513
6d82a37f-6cac-480a-849e-cb0c8d2c27f8,"So far, it feels very addictive. It makes the experience less enjoyable.",male,"Los Angeles, United States",2018-06-23,NEGATIVO,4,0.02238832,0.024878737,0.022990469,0.026273537,0.85752076,0.020707294,0.025240825
0a9e01be-35a4-4230-9298-bc45001a8b60,"I wanted to like it, but i keep seeing the same trends repeatedly. It ends up feeling repetitive.",male,"Córdoba, Argentina",2018-10-20,NEGATIVO,0,0.46444777,0.022217061,0.020515371,0.023448672,0.032601602,0.01847926,0.4182903
b555ba12-e7ba-490d-bc15-c984eaade4ff,"So far, some videos get views randomly while others don’t. It makes the app hard to control.",male,"Durban, South Africa",2017-11-28,NEGATIVO,1,0.019102141,0.8687492,0.019610683,0.022410363,0.030932678,0.017665157,0.021529809
0f6ddc3c-bd2d-4a5f-b846-1e7ba4cb759c,"So far, the comment sections can be very toxic. It gets frustrating after a while.",male,"Nairobi, Kenya",2017-10-07,NEGATIVO,3,0.024138873,0.16094567,0.02478456,0.7015291,0.039068304,0.022325264,0.027208207
bcaa118a-d95b-473f-9673-c6da632f6a9e,The main problem is that i’m concerned about data privacy. It makes it harder to stay focused.,male,"Bali, Indonesia",2017-03-20,NEGATIVO,3,0.019976815,0.022199294,0.020512981,0.4691217,0.4271923,0.018477093,0.022519885
3d25b943-3ff3-447c-af01-b1d50e1ce7a1,One issue is that there are too many ads and promotions. It makes the experience less enjoyable.,male,"São Paulo, Brazil",2018-12-13,NEGATIVO,6,0.019985491,0.022206984,0.020521553,0.023455055,0.032457054,0.018483607,0.86289024
f0fb72bd-c2d5-49bb-821b-d2ceb5c553d9,"For me, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Arequipa, Peru",2019-01-22,NEGATIVO,3,0.022218699,0.024689715,0.022815503,0.8487007,0.035977077,0.02055036,0.025047988
e7ffbe55-161b-4c14-9264-4bc4727129fb,"Personally, there’s too much content to keep up with. It makes it harder to stay focused.",male,"Quito, Ecuador",2018-10-14,NEGATIVO,4,0.021112738,0.023460392,0.021677645,0.02476238,0.8656612,0.019526888,0.02379874
cceb8275-e43e-4deb-9f75-462bc4e1d90e,"Honestly, content quality varies a lot. It becomes overwhelming.",female,"Canberra, Australia",2019-03-06,NEGATIVO,4,0.022382386,0.02487112,0.022983374,0.026257636,0.5832336,0.020701915,0.29956993
b5b2500d-f652-4fbd-ab48-59cf70eb1d77,One issue is that i lose track of time scrolling on TikTok. It becomes overwhelming.,male,"San Jose, United States",2018-07-18,NEGATIVO,2,0.24675485,0.022148145,0.6344415,0.023393972,0.032337964,0.018436056,0.022487367
05c03c0c-6de3-4312-af98-c271c59c6dee,One issue is that it feels very addictive. It becomes overwhelming.,male,"Washington DC, United States",2018-09-05,NEGATIVO,4,0.02397898,0.026642006,0.024621513,0.02813586,0.6190724,0.02217679,0.2553725
d9d69c8c-1213-4aac-a2e5-e50a0d9a10f2,"For me, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Taipei, Taiwan",2017-04-13,NEGATIVO,0,0.85361975,0.023303863,0.021530377,0.024598371,0.033917047,0.019394485,0.023636144
8d5f0a3f-fe04-47d1-a404-dcfeb17fedbe,"For me, some videos get views randomly while others don’t. It makes it harder to stay focused.",male,"Brasília, Brazil",2018-11-17,NEGATIVO,1,0.019845324,0.6573236,0.020376746,0.023273781,0.23845641,0.018355394,0.0223687
2828da32-16aa-4454-a4d6-b869c9a32393,"In my experience, the comment sections can be very toxic. It makes it harder to stay focused.",male,"Cairo, Egypt",2017-09-03,NEGATIVO,3,0.021557515,0.02395621,0.022135101,0.4653207,0.42279243,0.019939026,0.024299081
949b3f19-3150-4ba9-8836-af452ebc45a6,"I wanted to like it, but i’m concerned about data privacy. That part could definitely be improved.",male,"Lusaka, Zambia",2017-12-17,NEGATIVO,4,0.01995084,0.022172676,0.02048486,0.23059516,0.6658563,0.018452825,0.0224873
7c403e1b-a44c-4920-b3f1-528152b38b53,"Personally, there are too many ads and promotions.",male,"Abuja, Nigeria",2017-08-19,NEGATIVO,6,0.028634515,0.0318171,0.029401518,0.03358451,0.04622508,0.026484508,0.8038528
959f6c28-cb95-4458-b448-a902555b207e,"Honestly, it’s hard to focus after using it. It gets frustrating after a while.",male,"Montreal, Canada",2018-04-29,NEGATIVO,3,0.15322745,0.026825,0.024781266,0.7065867,0.039052356,0.022322353,0.027204849
ceb282c2-ed9d-44f7-9a11-c8da9611b6d1,"So far, there’s too much content to keep up with. It makes the experience less enjoyable.",male,"Toronto, Canada",2018-07-29,NEGATIVO,4,0.021052135,0.11089357,0.021617703,0.024702746,0.7785293,0.019470869,0.02373373
4f6748b8-4f4a-426c-8e7e-b6405251c879,"Honestly, content quality varies a lot. It gets frustrating after a while.",male,"San Diego, United States",2018-05-06,NEGATIVO,4,0.12390941,0.024914468,0.023017552,0.026296228,0.75586015,0.020733718,0.025268458
1b6c9529-60ad-4beb-9ed3-e09d77635702,What bothers me is that i lose track of time scrolling on TikTok. It becomes overwhelming.,male,"Cape Town, South Africa",2017-08-18,NEGATIVO,2,0.02107842,0.023421843,0.8534157,0.024731671,0.03408837,0.0194938,0.023770142
51bb39e7-e4d5-41b0-b4a9-8bc8f316a5d0,"So far, it feels very addictive. It makes the experience less enjoyable.",male,"Shanghai, China",2017-05-08,NEGATIVO,4,0.022388322,0.02487874,0.022990469,0.026272763,0.85752165,0.020707298,0.02524083
fd153772-fb7a-4537-95e4-7b3c986e216d,One issue is that i keep seeing the same trends repeatedly. It ends up feeling repetitive.,male,"Santa Cruz, Bolivia",2019-02-03,NEGATIVO,0,0.5172802,0.022186605,0.020497706,0.023429643,0.03235253,0.018463168,0.3657902
3587a747-ec8b-4f34-8a60-badcb5f44fe1,"For me, some videos get views randomly while others don’t. It becomes overwhelming.",male,"Mombasa, Kenya",2017-08-02,NEGATIVO,1,0.022321433,0.5634166,0.022920722,0.026183529,0.036024157,0.02064565,0.3084879
e91919b1-6fc9-4114-afa5-90c5b33bba13,One issue is that the comment sections can be very toxic. It gets frustrating after a while.,male,"Cairo, Egypt",2017-12-18,NEGATIVO,3,0.02242239,0.13387713,0.023020433,0.7383555,0.0363137,0.020736514,0.02527433
8566a288-bd1a-4656-849c-91599eeb8634,What bothers me is that i’m concerned about data privacy.,male,"Warsaw, Poland",2016-12-31,NEGATIVO,3,0.028673213,0.031860877,0.029440435,0.80485904,0.046327356,0.026519876,0.0323192
225bf51b-79b6-42f2-8af8-f49536b37140,The main problem is that there are too many ads and promotions. It makes the experience less enjoyable.,male,"Addis Ababa, Ethiopia",2017-08-01,NEGATIVO,6,0.01999615,0.022220565,0.02053495,0.0234682,0.032462906,0.01849478,0.8628225
